"","Approved.symbol","NCBI.Gene.ID","keggGene"
"1124","Olfr126",258892,"mmu:258892"
"1125","Olfr127",258374,"mmu:258374"
"1126","Olfr128",383243,"mmu:383243"
"1127","Olfr761",258094,"mmu:258094"
"1128","Olfr129",258324,"mmu:258324"
"1129","Olfr130",258480,"mmu:258480"
"1130","Olfr131",258867,"mmu:258867"
"1131","Olfr132",257889,"mmu:257889"
"1132","Olfr133",258828,"mmu:258828"
"1133","Olfr134",258829,"mmu:258829"
"1134","Olfr135",258329,"mmu:258329"
"1135","Olfr138",170648,"mmu:170648"
"1136","Olfr137",258481,"mmu:258481"
"1137","Olfr136",258803,"mmu:258803"
"1138","Esp36",100126765,"mmu:100126765"
"1139","Grm4",268934,"mmu:268934"
"1141","Hmga1",15361,"mmu:15361"
"1155","AI413582",106672,"mmu:106672"
"1156","Nudt3",56409,"mmu:56409"
"1158","Rps10",67097,"mmu:67097"
"1159","Pacsin1",23969,"mmu:23969"
"1163","Spdef",30051,"mmu:30051"
"1164","D17Wsu92e",224647,"mmu:224647"
"1167","Snrpc",20630,"mmu:20630"
"1168","Uhrf1bp1",224648,"mmu:224648"
"1169","Taf11",68776,"mmu:68776"
"1170","Anks1",224650,"mmu:224650"
"1173","Tcp11",21463,"mmu:21463"
"1175","Scube3",268935,"mmu:268935"
"1176","Zfp523",224656,"mmu:224656"
"1177","Def6",23853,"mmu:23853"
"1178","Ppard",19015,"mmu:19015"
"1179","Fance",72775,"mmu:72775"
"1181","Rpl10a",19896,"mmu:19896"
"1182","Tead3",21678,"mmu:21678"
"1185","Tulp1",22157,"mmu:22157"
"1186","Fkbp5",14229,"mmu:14229"
"1187","Armc12",67645,"mmu:67645"
"1188","Clpsl2",328788,"mmu:328788"
"1189","Clps",109791,"mmu:109791"
"1191","Lhfpl5",328789,"mmu:328789"
"1192","Srpk1",20815,"mmu:20815"
"1193","Slc26a8",224661,"mmu:224661"
"1194","Mapk14",26416,"mmu:26416"
"1198","Mapk13",26415,"mmu:26415"
"1199","Brpf3",268936,"mmu:268936"
"1200","Pnpla1",433091,"mmu:433091"
"1201","4930539E08Rik",207819,"mmu:207819"
"1202","Pxt1",69307,"mmu:69307"
"1203","Kctd20",66989,"mmu:66989"
"1204","Stk38",106504,"mmu:106504"
"1205","Srsf3",20383,"mmu:20383"
"1206","Cdkn1a",12575,"mmu:12575"
"1208","Rab44",442827,"mmu:442827"
"1209","Cpne5",240058,"mmu:240058"
"1210","Bdp1",544971,"mmu:544971"
"1211","Serf1",20365,"mmu:20365"
"1212","Smn1",20595,"mmu:20595"
"1217","Klhl22",224023,"mmu:224023"
"1218","Scarf2",224024,"mmu:224024"
"1219","Car15",80733,"mmu:80733"
"1220","Dgcr2",13356,"mmu:13356"
"1222","Tssk1",22114,"mmu:22114"
"1223","Tssk2",22115,"mmu:22115"
"1224","Dgcr14",27886,"mmu:27886"
"1226","Gsc2",195333,"mmu:195333"
"1227","Slc25a1",13358,"mmu:13358"
"1228","Vpreb2",22363,"mmu:22363"
"1229","Dgcr6",13353,"mmu:13353"
"1232","Prodh",19125,"mmu:19125"
"1233","Rtn4r",65079,"mmu:65079"
"1234","Ccdc188",102638083,"mmu:102638083"
"1243","Cldn5",12741,"mmu:12741"
"1244","Cdc45",12544,"mmu:12544"
"1246","Ufd1l",22230,"mmu:22230"
"1247","2510002D24Rik",72307,"mmu:72307"
"1248","Mrpl40",18100,"mmu:18100"
"1249","Hira",15260,"mmu:15260"
"1250","H2-T-ps",667803,"mmu:667803"
"1251","H2-T10",15024,"mmu:15024"
"1252","Gm7030",630294,"mmu:630294"
"1253","Gm10499",69717,"mmu:69717"
"1301","Olfr100",404307,"mmu:404307"
"1323","Zdhhc8",27801,"mmu:27801"
"1324","Ranbp1",19385,"mmu:19385"
"1325","Trmt2a",15547,"mmu:15547"
"1328","Dgcr8",94223,"mmu:94223"
"1329","Tango2",27883,"mmu:27883"
"1330","Arvcf",11877,"mmu:11877"
"1336","Comt",12846,"mmu:12846"
"1348","Gp1bb",14724,"mmu:14724"
"1350","Sept5",18951,"mmu:18951"
"1352","Psmg1",56088,"mmu:56088"
"1353","Brwd1",93871,"mmu:93871"
"1356","Hmgn1",15312,"mmu:15312"
"1357","Wrb",71446,"mmu:71446"
"1358","Lca5l",385668,"mmu:385668"
"1359","Sh3bgr",50795,"mmu:50795"
"1360","Dscam",13508,"mmu:13508"
"1361","LOC100862473",100862473,"mmu:100862473"
"1362","LOC100044068",100044068,"mmu:100044068"
"1363","LOC102641031",102641031,"mmu:102641031"
"1371","Slc1a1",20510,"mmu:20510"
"1372","Cd28",12487,"mmu:12487"
"1373","Ctla4",12477,"mmu:12477"
"1375","Icos",54167,"mmu:54167"
"1376","Adam23",23792,"mmu:23792"
"1377","Crygf",12969,"mmu:12969"
"1378","Map2",17756,"mmu:17756"
"1381","Unc80",329178,"mmu:329178"
"1382","Rpe",66646,"mmu:66646"
"1386","Kansl1l",68691,"mmu:68691"
"1388","Acadl",11363,"mmu:11363"
"1389","Myl1",17901,"mmu:17901"
"1391","Lancl1",14768,"mmu:14768"
"1394","Cps1",227231,"mmu:227231"
"1395","Erbb4",13869,"mmu:13869"
"1396","Cd55b",13137,"mmu:13137"
"1398","Cd55",13136,"mmu:13136"
"1399","Zp3r",22789,"mmu:22789"
"1400","C4bp",12269,"mmu:12269"
"1401","Spag17",74362,"mmu:74362"
"1402","Fam46c",74645,"mmu:74645"
"1403","Man1a2",17156,"mmu:17156"
"1404","Trim45",229644,"mmu:229644"
"1407","Ttf2",74044,"mmu:74044"
"1408","Cd101",630146,"mmu:630146"
"1409","Ptgfrn",19221,"mmu:19221"
"1410","Cd2",12481,"mmu:12481"
"1411","Csmd2",329942,"mmu:329942"
"1412","Zscan20",269585,"mmu:269585"
"1413","Tlr12",384059,"mmu:384059"
"1414","Phc2",54383,"mmu:54383"
"1417","A3galt2",215493,"mmu:215493"
"1418","Zfp362",230761,"mmu:230761"
"1419","Trim62",67525,"mmu:67525"
"1420","Azin2",242669,"mmu:242669"
"1422","Ak2",11637,"mmu:11637"
"1424","Rnf19b",75234,"mmu:75234"
"1425","Tmem54",66260,"mmu:66260"
"1428","Hpca",15444,"mmu:15444"
"1432","Fndc5",384061,"mmu:384061"
"1433","S100pbp",74648,"mmu:74648"
"1434","Yars",107271,"mmu:107271"
"1435","C77080",97130,"mmu:97130"
"1439","Sync",68828,"mmu:68828"
"1440","Rbbp4",19646,"mmu:19646"
"1441","Zbtb8os",67106,"mmu:67106"
"1442","Zbtb8a",73680,"mmu:73680"
"1443","Zbtb8b",215627,"mmu:215627"
"1444","Bsdc1",100383,"mmu:100383"
"1445","Tssk3",58864,"mmu:58864"
"1446","Fam229a",68233,"mmu:68233"
"1447","Marcksl1",17357,"mmu:17357"
"1448","Hdac1",433759,"mmu:433759"
"1449","Lck",16818,"mmu:16818"
"1452","Fam167b",230766,"mmu:230766"
"1453","Eif3i",54709,"mmu:54709"
"1454","Tmem234",76799,"mmu:76799"
"1455","Dcdc2b",100504491,"mmu:100504491"
"1456","Iqcc",230767,"mmu:230767"
"1457","Ccdc28b",66264,"mmu:66264"
"1458","Txlna",109658,"mmu:109658"
"1460","Kpna6",16650,"mmu:16650"
"1461","Tmem39b",230770,"mmu:230770"
"1462","Khdrbs1",20218,"mmu:20218"
"1463","Ptp4a2",19244,"mmu:19244"
"1465","Spocd1",622480,"mmu:622480"
"1466","Adgrb2",230775,"mmu:230775"
"1470","Gm12963",102640839,"mmu:102640839"
"1471","Col16a1",107581,"mmu:107581"
"1472","Pef1",67898,"mmu:67898"
"1473","Hcrtr1",230777,"mmu:230777"
"1476","Tinagl1",94242,"mmu:94242"
"1478","Gm853",332942,"mmu:332942"
"1479","Serinc2",230779,"mmu:230779"
"1481","Fabp3",14077,"mmu:14077"
"1482","Zcchc17",619605,"mmu:619605"
"1483","Pum1",80912,"mmu:80912"
"1488","Sdc3",20970,"mmu:20970"
"1489","Laptm5",16792,"mmu:16792"
"1490","Matn1",17180,"mmu:17180"
"1491","Runx3",12399,"mmu:12399"
"1492","Clic4",29876,"mmu:29876"
"1497","Spsb1",74646,"mmu:74646"
"1498","H6pd",100198,"mmu:100198"
"1500","Gpr157",269604,"mmu:269604"
"1501","Slc2a5",56485,"mmu:56485"
"1502","Slc2a7",435818,"mmu:435818"
"1503","Car6",12353,"mmu:12353"
"1504","Eno1",13806,"mmu:13806"
"1505","LOC102638183",102638183,"mmu:102638183"
"1506","Rere",68703,"mmu:68703"
"1507","Gm42355",105247220,"mmu:105247220"
"1516","Slc45a1",242773,"mmu:242773"
"1517","Errfi1",74155,"mmu:74155"
"1518","Park7",57320,"mmu:57320"
"1519","Tnfrsf9",21942,"mmu:21942"
"1522","Uts2",24111,"mmu:24111"
"1523","Per3",18628,"mmu:18628"
"1526","Vamp3",22319,"mmu:22319"
"1527","Gm38529",102641068,"mmu:102641068"
"1528","Camta1",100072,"mmu:100072"
"1529","Gm13090",105704528,"mmu:105704528"
"1530","2810408A11Rik",70419,"mmu:70419"
"1534","Neurl4",216860,"mmu:216860"
"1537","Gps2",56310,"mmu:56310"
"1538","Eif5a",276770,"mmu:276770"
"1547","Ybx2",53422,"mmu:53422"
"1548","Slc2a4",20528,"mmu:20528"
"1549","Cldn7",53624,"mmu:53624"
"1551","Elp5",54351,"mmu:54351"
"1553","Ctdnep1",67181,"mmu:67181"
"1554","Gabarap",56486,"mmu:56486"
"1555","Phf23",78246,"mmu:78246"
"1559","Dvl2",13543,"mmu:13543"
"1560","Acadvl",11370,"mmu:11370"
"1561","Dlg4",13385,"mmu:13385"
"1563","Asgr1",11889,"mmu:11889"
"1566","Asgr2",11890,"mmu:11890"
"1570","Mgl2",216864,"mmu:216864"
"1571","Clec10a",17312,"mmu:17312"
"1573","Slc16a11",216867,"mmu:216867"
"1574","Slc16a13",69309,"mmu:69309"
"1575","Bcl6b",12029,"mmu:12029"
"1576","0610010K14Rik",104457,"mmu:104457"
"1582","Rnasek",52898,"mmu:52898"
"1583","Alox12",11684,"mmu:11684"
"1584","Alox12e",11685,"mmu:11685"
"1585","Alox15",11687,"mmu:11687"
"1586","Pelp1",75273,"mmu:75273"
"1587","Arrb2",216869,"mmu:216869"
"1591","Med11",66172,"mmu:66172"
"1592","Cxcl16",66102,"mmu:66102"
"1593","Zmynd15",574428,"mmu:574428"
"1594","Tm4sf5",75604,"mmu:75604"
"1595","Vmo1",327956,"mmu:327956"
"1596","Gltpd2",216871,"mmu:216871"
"1597","Psmb6",19175,"mmu:19175"
"1598","Pld2",18806,"mmu:18806"
"1601","Mink1",50932,"mmu:50932"
"1605","Chrne",11448,"mmu:11448"
"1606","4930544D05Rik",668433,"mmu:668433"
"1607","Gp1ba",14723,"mmu:14723"
"1608","Slc25a11",67863,"mmu:67863"
"1609","Rnf167",70510,"mmu:70510"
"1611","Pfn1",18643,"mmu:18643"
"1612","Eno3",13808,"mmu:13808"
"1615","Spag7",216873,"mmu:216873"
"1617","Camta2",216874,"mmu:216874"
"1621","Inca1",103844,"mmu:103844"
"1626","Kif1c",16562,"mmu:16562"
"1627","Zfp3",193043,"mmu:193043"
"1628","Scimp",327957,"mmu:327957"
"1629","Rabep1",54189,"mmu:54189"
"1633","Nup88",19069,"mmu:19069"
"1636","Rpain",69723,"mmu:69723"
"1640","C1qbp",12261,"mmu:12261"
"1641","Dhx33",216877,"mmu:216877"
"1642","Derl2",116891,"mmu:116891"
"1646","Mis12",67139,"mmu:67139"
"1647","6330403K07Rik",103712,"mmu:103712"
"1648","Nlrp1a",195046,"mmu:195046"
"1649","Nlrp1b",637515,"mmu:637515"
"1673","LOC100862455",100862455,"mmu:100862455"
"1674","LOC100862456",100862456,"mmu:100862456"
"1893","LOC101056296",101056296,"mmu:101056296"
"1930","Olfr56",18356,"mmu:18356"
"1931","Olfr1396",258334,"mmu:258334"
"1932","Ifi47",15953,"mmu:15953"
"1935","Tgtp2",100039796,"mmu:100039796"
"1936","Gm12185",620913,"mmu:620913"
"1937","Gm5431",432555,"mmu:432555"
"1938","Irgm1",15944,"mmu:15944"
"1939","Trim7",94089,"mmu:94089"
"1940","Trim41",211007,"mmu:211007"
"1941","Rack1",14694,"mmu:14694"
"1942","4930438A08Rik",73988,"mmu:73988"
"1944","LOC108168691",108168691,"mmu:108168691"
"1945","Irgm2",54396,"mmu:54396"
"1946","Igtp",16145,"mmu:16145"
"1947","Gm12250",631323,"mmu:631323"
"1948","Mrpl22",216767,"mmu:216767"
"1949","Gemin5",216766,"mmu:216766"
"1953","Cnot8",69125,"mmu:69125"
"1954","Smim3",106878,"mmu:106878"
"1955","LOC630751",630751,"mmu:630751"
"1956","Gm4951",240327,"mmu:240327"
"1957","Vmn2r122",22308,"mmu:22308"
"1963","LOC100861969",100861969,"mmu:100861969"
"1964","LOC100861978",100861978,"mmu:100861978"
"1970","Ccl21c",65956,"mmu:65956"
"1971","LOC108168679",108168679,"mmu:108168679"
"1973","Gm13309",100039973,"mmu:100039973"
"1974","LOC100862043",100862043,"mmu:100862043"
"1975","Gm2506",100039939,"mmu:100039939"
"1978","Gm2002",100038993,"mmu:100038993"
"1979","LOC108168680",108168680,"mmu:108168680"
"1980","Gm2023",100039053,"mmu:100039053"
"1981","Gm1987",100504362,"mmu:100504362"
"1982","Cd99",673094,"mmu:673094"
"1983","LOC100862115",100862115,"mmu:100862115"
"1984","LOC102634529",102634529,"mmu:102634529"
"1985","LOC108168681",108168681,"mmu:108168681"
"1986","LOC100862192",100862192,"mmu:100862192"
"1987","LOC100862202",100862202,"mmu:100862202"
"1988","LOC100862180",100862180,"mmu:100862180"
"1989","LOC100862245",100862245,"mmu:100862245"
"1990","LOC108168683",108168683,"mmu:108168683"
"1991","LOC100041712",100041712,"mmu:100041712"
"1992","LOC108168684",108168684,"mmu:108168684"
"1993","Gm16367",545762,"mmu:545762"
"1994","LOC101055951",101055951,"mmu:101055951"
"1995","LOC620551",620551,"mmu:620551"
"1996","LOC100041806",100041806,"mmu:100041806"
"1998","LOC108168685",108168685,"mmu:108168685"
"1999","LOC100039010",100039010,"mmu:100039010"
"2000","LOC100038995",100038995,"mmu:100038995"
"2001","LOC545763",545763,"mmu:545763"
"2002","LOC620639",620639,"mmu:620639"
"2003","LOC100861691",100861691,"mmu:100861691"
"2005","Pdpn",14726,"mmu:14726"
"2007","Lrrc38",242735,"mmu:242735"
"2008","Pramel1",83491,"mmu:83491"
"2009","Pramef8",242736,"mmu:242736"
"2010","Oog4",242737,"mmu:242737"
"2011","Gm13043",545693,"mmu:545693"
"2012","Gm13040",100040854,"mmu:100040854"
"2013","Gm13057",100040861,"mmu:100040861"
"2014","BC080695",329986,"mmu:329986"
"2015","Gm21149",100861702,"mmu:100861702"
"2016","Gm21190",100861755,"mmu:100861755"
"2017","LOC105242399",105242399,"mmu:105242399"
"2018","Speer4d",360220,"mmu:360220"
"2019","AU018091",245128,"mmu:245128"
"2020","Nlrp12",378425,"mmu:378425"
"2021","Myadm",50918,"mmu:50918"
"2025","Prkcg",18752,"mmu:18752"
"2027","Cacng7",81904,"mmu:81904"
"2028","Cacng8",81905,"mmu:81905"
"2029","Cacng6",54378,"mmu:54378"
"2030","Gstp1",14870,"mmu:14870"
"2031","Gstp2",14869,"mmu:14869"
"2032","BC021614",225884,"mmu:225884"
"2033","Cabp2",29866,"mmu:29866"
"2036","Cdk2ap2",52004,"mmu:52004"
"2037","Pitpnm1",18739,"mmu:18739"
"2038","Aip",11632,"mmu:11632"
"2040","Tmem134",66990,"mmu:66990"
"2042","Cabp4",73660,"mmu:73660"
"2043","Gpr152",269053,"mmu:269053"
"2044","Coro1b",23789,"mmu:23789"
"2045","Ptprcap",19265,"mmu:19265"
"2046","Rps6kb2",58988,"mmu:58988"
"2047","Carns1",107239,"mmu:107239"
"2048","Tbc1d10c",108995,"mmu:108995"
"2049","Ppp1ca",19045,"mmu:19045"
"2050","Rad9a",19367,"mmu:19367"
"2051","Clcf1",56708,"mmu:56708"
"2054","Pold4",69745,"mmu:69745"
"2055","Rhox5",18617,"mmu:18617"
"2056","Rhox6",19202,"mmu:19202"
"2057","Rhox7a",547168,"mmu:547168"
"2058","Rhox8",434768,"mmu:434768"
"2059","Rhox9",104384,"mmu:104384"
"2060","LOC108168574",108168574,"mmu:108168574"
"2061","LOC101056308",101056308,"mmu:101056308"
"2062","2010315B03Rik",630836,"mmu:630836"
"2065","Nlrp4g",235779,"mmu:235779"
"2066","Ppp2r3d",19054,"mmu:19054"
"2068","Gm20783",671650,"mmu:671650"
"2080","Dlk1",13386,"mmu:13386"
"2084","Rtl1",353326,"mmu:353326"
"2108","St6gal2",240119,"mmu:240119"
"2109","Vmn2r118",383258,"mmu:383258"
"2110","Pot1b",72836,"mmu:72836"
"2115","Sftpb",20388,"mmu:20388"
"2117","Usp39",28035,"mmu:28035"
"2118","0610030E20Rik",68364,"mmu:68364"
"2119","Tmem150a",232086,"mmu:232086"
"2120","Rnf181",66510,"mmu:66510"
"2121","Vamp5",53620,"mmu:53620"
"2123","Vamp8",22320,"mmu:22320"
"2124","Ggcx",56316,"mmu:56316"
"2125","Mat2a",232087,"mmu:232087"
"2133","LOC100038947",100038947,"mmu:100038947"
"2136","Mup14",100039116,"mmu:100039116"
"2137","Mup15",100039150,"mmu:100039150"
"2138","Mup16",100039177,"mmu:100039177"
"2139","Mup-ps12",100039019,"mmu:100039019"
"2141","Gm10573",666931,"mmu:666931"
"2142","Snrnp40",66585,"mmu:66585"
"2143","Nkain1",67149,"mmu:67149"
"2149","Ip6k2",76500,"mmu:76500"
"2150","Nckipsd",80987,"mmu:80987"
"2151","Celsr3",107934,"mmu:107934"
"2152","Slc26a6",171429,"mmu:171429"
"2153","Tmem89",69384,"mmu:69384"
"2154","Uqcrc1",22273,"mmu:22273"
"2155","LOC100504180",100504180,"mmu:100504180"
"2156","Gm4981",245263,"mmu:245263"
"2157","Gcc2",70297,"mmu:70297"
"2158","Atp6v1c1",66335,"mmu:66335"
"2159","Baalc",118452,"mmu:118452"
"2160","Fzd6",14368,"mmu:14368"
"2162","Cthrc1",68588,"mmu:68588"
"2163","Slc25a32",69906,"mmu:69906"
"2164","Dcaf13",223499,"mmu:223499"
"2165","Majin",622554,"mmu:622554"
"2166","Gpha2",170458,"mmu:170458"
"2167","Ppp2r5b",225849,"mmu:225849"
"2168","Atg2a",329015,"mmu:329015"
"2169","Ehd1",13660,"mmu:13660"
"2170","Cdc42bpg",240505,"mmu:240505"
"2171","Men1",17283,"mmu:17283"
"2175","Map4k2",26412,"mmu:26412"
"2177","Sf1",22668,"mmu:22668"
"2179","Pygm",19309,"mmu:19309"
"2180","Rasgrp2",19395,"mmu:19395"
"2181","Nrxn2",18190,"mmu:18190"
"2184","Slc22a12",20521,"mmu:20521"
"2185","Atp11c",320940,"mmu:320940"
"2187","Gm7073",631784,"mmu:631784"
"2188","Gm715",279618,"mmu:279618"
"2189","LOC108168724",108168724,"mmu:108168724"
"2190","Desi2",78825,"mmu:78825"
"2191","Cox20",66359,"mmu:66359"
"2192","Hnrnpu",51810,"mmu:51810"
"2193","Nek2",18005,"mmu:18005"
"2194","Slc30a1",22782,"mmu:22782"
"2195","Rd3",74023,"mmu:74023"
"2198","Traf5",22033,"mmu:22033"
"2199","Rcor3",214742,"mmu:214742"
"2205","Rims1",116837,"mmu:116837"
"2210","Mtch2",56428,"mmu:56428"
"2215","C1qtnf4",67445,"mmu:67445"
"2216","Ndufs3",68349,"mmu:68349"
"2217","Kbtbd4",67136,"mmu:67136"
"2219","Ptpmt1",66461,"mmu:66461"
"2220","Celf1",13046,"mmu:13046"
"2224","Rapsn",19400,"mmu:19400"
"2225","Gatm",67092,"mmu:67092"
"2226","Spata5l1",214616,"mmu:214616"
"2227","AA467197",433470,"mmu:433470"
"2228","Slc30a4",22785,"mmu:22785"
"2230","Auts2",319974,"mmu:319974"
"2231","Jakmip3",74004,"mmu:74004"
"2232","Dpysl4",26757,"mmu:26757"
"2233","Stk32c",57740,"mmu:57740"
"2235","Lrrc27",76612,"mmu:76612"
"2237","Pwwp2b",101631,"mmu:101631"
"2239","Muc2",17831,"mmu:17831"
"2240","Lsm4",50783,"mmu:50783"
"2241","Jund",16478,"mmu:16478"
"2243","Gm3336",100502950,"mmu:100502950"
"2244","Pde4c",110385,"mmu:110385"
"2246","Rab3a",19339,"mmu:19339"
"2249","Mpv17l2",234384,"mmu:234384"
"2250","Ifi30",65972,"mmu:65972"
"2251","Pik3r2",18709,"mmu:18709"
"2252","Mast3",546071,"mmu:546071"
"2253","Il12rb1",16161,"mmu:16161"
"2254","Arrdc2",70807,"mmu:70807"
"2255","Kcnn1",84036,"mmu:84036"
"2256","Ranbp3l",223332,"mmu:223332"
"2257","Nadk2",68646,"mmu:68646"
"2261","Skp2",27401,"mmu:27401"
"2263","Lmbrd2",320506,"mmu:320506"
"2264","March5",69104,"mmu:69104"
"2267","Ide",15925,"mmu:15925"
"2268","Kif11",16551,"mmu:16551"
"2269","Hhex",15242,"mmu:15242"
"2270","Cyp2u1",71519,"mmu:71519"
"2271","Sgms2",74442,"mmu:74442"
"2272","Intu",380614,"mmu:380614"
"2273","Slc25a31",73333,"mmu:73333"
"2274","Hspa4l",18415,"mmu:18415"
"2275","Plk4",20873,"mmu:20873"
"2277","Mfsd8",72175,"mmu:72175"
"2278","Abhd18",269423,"mmu:269423"
"2279","Gm12887",666927,"mmu:666927"
"2280","Zfp987",626316,"mmu:626316"
"2281","Zfp600",667666,"mmu:667666"
"2283","Fhad1",329977,"mmu:329977"
"2284","Tmem51",214359,"mmu:214359"
"2285","Kazn",71529,"mmu:71529"
"2288","Foxd3",15221,"mmu:15221"
"2289","Alg6",320438,"mmu:320438"
"2290","Itgb3bp",67733,"mmu:67733"
"2291","Efcab7",230500,"mmu:230500"
"2292","Pgm2",72157,"mmu:72157"
"2293","Ulbp1",77777,"mmu:77777"
"2294","Lrp11",237253,"mmu:237253"
"2295","Pcmt1",18537,"mmu:18537"
"2297","Nup43",69912,"mmu:69912"
"2298","Lats1",16798,"mmu:16798"
"2299","Katna1",23924,"mmu:23924"
"2300","Ginm1",215751,"mmu:215751"
"2302","Jmjd1c",108829,"mmu:108829"
"2304","Nrbf2",641340,"mmu:641340"
"2305","Egr2",13654,"mmu:13654"
"2307","Ado",211488,"mmu:211488"
"2313","9930111J21Rik2",245240,"mmu:245240"
"2322","Unc45b",217012,"mmu:217012"
"2323","Slfn5",327978,"mmu:327978"
"2324","Slfn9",237886,"mmu:237886"
"2325","Slfn8",276950,"mmu:276950"
"2327","Slfn10-ps",237887,"mmu:237887"
"2328","Slfn2",20556,"mmu:20556"
"2329","Slfn1",20555,"mmu:20555"
"2330","Slfn4",20558,"mmu:20558"
"2332","Slfn3",20557,"mmu:20557"
"2333","Slfn14",237890,"mmu:237890"
"2334","Pex12",103737,"mmu:103737"
"2361","Ap2b1",71770,"mmu:71770"
"2381","Cep170b",217882,"mmu:217882"
"2382","Pld4",104759,"mmu:104759"
"2383","BC022687",217887,"mmu:217887"
"2384","Dennd6a",211922,"mmu:211922"
"2387","Arf4",11843,"mmu:11843"
"2388","Pde12",211948,"mmu:211948"
"2389","Asb14",142687,"mmu:142687"
"2391","Mucl2",20770,"mmu:20770"
"2392","Fam83a",239463,"mmu:239463"
"2393","9130401M01Rik",75758,"mmu:75758"
"2394","Zhx1",22770,"mmu:22770"
"2396","Atad2",70472,"mmu:70472"
"2397","Wdyhv1",76773,"mmu:76773"
"2400","Fbxo32",67731,"mmu:67731"
"2401","Klhl38",268807,"mmu:268807"
"2402","Anxa13",69787,"mmu:69787"
"2403","Fam91a1",210998,"mmu:210998"
"2404","Trerf1",224829,"mmu:224829"
"2406","Mrps10",64657,"mmu:64657"
"2409","Guca1b",107477,"mmu:107477"
"2410","Guca1a",14913,"mmu:14913"
"2411","1700001C19Rik",75462,"mmu:75462"
"2414","Foxp4",74123,"mmu:74123"
"2417","1700122O11Rik",76651,"mmu:76651"
"2418","1700067P10Rik",68224,"mmu:68224"
"2419","9830107B12Rik",328829,"mmu:328829"
"2422","A530064D06Rik",328830,"mmu:328830"
"2424","Trem1",58217,"mmu:58217"
"2426","Trem3",58218,"mmu:58218"
"2427","Treml4",224840,"mmu:224840"
"2431","Treml2",328833,"mmu:328833"
"2432","B430306N03Rik",320148,"mmu:320148"
"2433","Trem2",83433,"mmu:83433"
"2435","Treml1",71326,"mmu:71326"
"2438","Nfya",18044,"mmu:18044"
"2442","Oard1",106821,"mmu:106821"
"2445","Apobec2",11811,"mmu:11811"
"2446","Tspo2",70026,"mmu:70026"
"2447","Unc5cl",76589,"mmu:76589"
"2448","8030462N17Rik",212163,"mmu:212163"
"2449","Haus1",225745,"mmu:225745"
"2450","Atp5a1",11946,"mmu:11946"
"2451","Pstpip2",19201,"mmu:19201"
"2452","Epg5",100502841,"mmu:100502841"
"2453","Siglec15",620235,"mmu:620235"
"2454","Slc14a1",108052,"mmu:108052"
"2457","Tex13b",83555,"mmu:83555"
"2458","Vsig1",78789,"mmu:78789"
"2460","Psmd10",53380,"mmu:53380"
"2462","Atg4a",666468,"mmu:666468"
"2463","Col4a6",94216,"mmu:94216"
"2464","Dgkk",331374,"mmu:331374"
"2465","Ccnb3",209091,"mmu:209091"
"2466","4933416I08Rik",71159,"mmu:71159"
"2467","Rtl8c",72865,"mmu:72865"
"2468","Rtl8a",66158,"mmu:66158"
"2469","Rtl8b",553127,"mmu:553127"
"2470","Cylc1",67407,"mmu:67407"
"2471","Rps6ka6",67071,"mmu:67071"
"2472","Xkr4",497097,"mmu:497097"
"2475","Gm38717",105242467,"mmu:105242467"
"2479","Rp1",19888,"mmu:19888"
"2482","Sox17",20671,"mmu:20671"
"2490","Mrpl15",27395,"mmu:27395"
"2493","Lypla1",18777,"mmu:18777"
"2496","Tcea1",21399,"mmu:21399"
"2499","Rgs20",58175,"mmu:58175"
"2506","Atp6v1h",108664,"mmu:108664"
"2515","Oprk1",18387,"mmu:18387"
"2519","Npbwr1",226304,"mmu:226304"
"2520","Rb1cc1",12421,"mmu:12421"
"2526","Fam150a",620393,"mmu:620393"
"2527","St18",240690,"mmu:240690"
"2541","Pcmtd1",319263,"mmu:319263"
"2544","Sntg1",71096,"mmu:71096"
"2555","Rrs1",59014,"mmu:59014"
"2556","Adhfe1",76187,"mmu:76187"
"2560","3110035E14Rik",76982,"mmu:76982"
"2561","Mybl1",17864,"mmu:17864"
"2566","Vcpip1",70675,"mmu:70675"
"2567","Sgk3",170755,"mmu:170755"
"2570","Mcmdc2",240697,"mmu:240697"
"2574","Tcf24",100039596,"mmu:100039596"
"2577","Ppp1r42",69312,"mmu:69312"
"2581","Cops5",26754,"mmu:26754"
"2583","Cspp1",211660,"mmu:211660"
"2599","Arfgef1",211673,"mmu:211673"
"2600","Cpa6",329093,"mmu:329093"
"2605","Prex2",109294,"mmu:109294"
"2608","A830018L16Rik",320492,"mmu:320492"
"2618","Sulf1",240725,"mmu:240725"
"2626","Slco5a1",240726,"mmu:240726"
"2632","Prdm14",383491,"mmu:383491"
"2633","Ncoa2",17978,"mmu:17978"
"2648","Tram1",72265,"mmu:72265"
"2649","Lactb2",212442,"mmu:212442"
"2651","Xkr9",381246,"mmu:381246"
"2654","Eya1",14048,"mmu:14048"
"2667","Msc",17681,"mmu:17681"
"2671","Trpa1",277328,"mmu:277328"
"2673","Kcnb2",98741,"mmu:98741"
"2677","Terf1",21749,"mmu:21749"
"2680","Sbspon",226866,"mmu:226866"
"2681","4930444P10Rik",75799,"mmu:75799"
"2685","Rpl7",19989,"mmu:19989"
"2686","Rdh10",98711,"mmu:98711"
"2687","Stau2",29819,"mmu:29819"
"2699","Ube2w",66799,"mmu:66799"
