"","Approved.symbol","NCBI.Gene.ID","keggGene"
"10014","ADAMTSL4",54507,"hsa:54507"
"10015","RHOF",54509,"hsa:54509"
"10016","PCDH18",54510,"hsa:54510"
"10017","HMGCLL1",54511,"hsa:54511"
"10018","EXOSC4",54512,"hsa:54512"
"10019","DDX4",54514,"hsa:54514"
"10020","MTRF1L",54516,"hsa:54516"
"10021","PUS7",54517,"hsa:54517"
"10022","APBB1IP",54518,"hsa:54518"
"10023","CCDC93",54520,"hsa:54520"
"10024","WDR44",54521,"hsa:54521"
"10025","ANKRD16",54522,"hsa:54522"
"10026","ASNSD1",54529,"hsa:54529"
"10027","MIER2",54531,"hsa:54531"
"10028","USP53",54532,"hsa:54532"
"10029","MRPL50",54534,"hsa:54534"
"10030","CCHCR1",54535,"hsa:54535"
"10031","EXOC6",54536,"hsa:54536"
"10032","SHLD2",54537,"hsa:54537"
"10033","ROBO4",54538,"hsa:54538"
"10034","NDUFB11",54539,"hsa:54539"
"10035","FAM193B",54540,"hsa:54540"
"10036","DDIT4",54541,"hsa:54541"
"10037","RC3H2",54542,"hsa:54542"
"10038","TOMM7",54543,"hsa:54543"
"10039","CRCT1",54544,"hsa:54544"
"10040","MTMR12",54545,"hsa:54545"
"10041","RNF186",54546,"hsa:54546"
"10042","SDK2",54549,"hsa:54549"
"10043","NECAB2",54550,"hsa:54550"
"10044","MAGEL2",54551,"hsa:54551"
"10045","GNL3L",54552,"hsa:54552"
"10046","WDR5B",54554,"hsa:54554"
"10047","DDX49",54555,"hsa:54555"
"10048","ING3",54556,"hsa:54556"
"10049","SGTB",54557,"hsa:54557"
"10050","SPATA6",54558,"hsa:54558"
"10051","EPB41L4B",54566,"hsa:54566"
"10052","DLL4",54567,"hsa:54567"
"10053","EGLN1",54583,"hsa:54583"
"10054","GNB1L",54584,"hsa:54584"
"10055","LZTFL1",54585,"hsa:54585"
"10056","EQTN",54586,"hsa:54586"
"10057","MXRA8",54587,"hsa:54587"
"10058","L1TD1",54596,"hsa:54596"
"10059","NDFIP2",54602,"hsa:54602"
"10060","DDX56",54606,"hsa:54606"
"10061","INO80",54617,"hsa:54617"
"10062","CCNJ",54619,"hsa:54619"
"10063","FBXL19",54620,"hsa:54620"
"10064","VSIG10",54621,"hsa:54621"
"10065","ARL15",54622,"hsa:54622"
"10066","PAF1",54623,"hsa:54623"
"10067","PARP14",54625,"hsa:54625"
"10068","HES2",54626,"hsa:54626"
"10069","MAP10",54627,"hsa:54627"
"10070","MINDY2",54629,"hsa:54629"
"10071","TBC1D13",54662,"hsa:54662"
"10072","WDR74",54663,"hsa:54663"
"10073","TMEM106B",54664,"hsa:54664"
"10074","RSBN1",54665,"hsa:54665"
"10075","LRRN3",54674,"hsa:54674"
"10076","CRLS1",54675,"hsa:54675"
"10077","GTPBP2",54676,"hsa:54676"
"10078","CROT",54677,"hsa:54677"
"10079","ZNHIT6",54680,"hsa:54680"
"10080","P4HTM",54681,"hsa:54681"
"10081","MANSC1",54682,"hsa:54682"
"10082","RRN3",54700,"hsa:54700"
"10083","PDP1",54704,"hsa:54704"
"10084","GPN2",54707,"hsa:54707"
"10085","5-Mar",54708,"hsa:54708"
"10086","CNGB3",54714,"hsa:54714"
"10087","RBFOX1",54715,"hsa:54715"
"10088","SLC6A20",54716,"hsa:54716"
"10089","OTUD4",54726,"hsa:54726"
"10090","NKX1-1",54729,"hsa:54729"
"10091","TMED9",54732,"hsa:54732"
"10092","SLC35F2",54733,"hsa:54733"
"10093","RAB39A",54734,"hsa:54734"
"10094","MPHOSPH8",54737,"hsa:54737"
"10095","FEV",54738,"hsa:54738"
"10096","XAF1",54739,"hsa:54739"
"10097","LEPROT",54741,"hsa:54741"
"10098","LY6K",54742,"hsa:54742"
"10099","EPDR1",54749,"hsa:54749"
"10100","FBLIM1",54751,"hsa:54751"
"10101","FNDC8",54752,"hsa:54752"
"10102","ZNF853",54753,"hsa:54753"
"10103","NUTM2F",54754,"hsa:54754"
"10104","IL17RD",54756,"hsa:54756"
"10105","FAM20A",54757,"hsa:54757"
"10106","KLHDC4",54758,"hsa:54758"
"10107","PCSK4",54760,"hsa:54760"
"10108","GRAMD1C",54762,"hsa:54762"
"10109","ROPN1",54763,"hsa:54763"
"10110","ZRANB1",54764,"hsa:54764"
"10111","TRIM44",54765,"hsa:54765"
"10112","BTG4",54766,"hsa:54766"
"10113","HYDIN",54768,"hsa:54768"
"10114","DIRAS2",54769,"hsa:54769"
"10115","PPP1R12C",54776,"hsa:54776"
"10116","CFAP46",54777,"hsa:54777"
"10117","RNF111",54778,"hsa:54778"
"10118","NSMCE4A",54780,"hsa:54780"
"10119","ALKBH4",54784,"hsa:54784"
"10120","BORCS6",54785,"hsa:54785"
"10121","DNAJB12",54788,"hsa:54788"
"10122","TET2",54790,"hsa:54790"
"10123","KCTD9",54793,"hsa:54793"
"10124","TRPM4",54795,"hsa:54795"
"10125","BNC2",54796,"hsa:54796"
"10126","MED18",54797,"hsa:54797"
"10127","DCHS2",54798,"hsa:54798"
"10128","MBTD1",54799,"hsa:54799"
"10129","KLHL24",54800,"hsa:54800"
"10130","HAUS6",54801,"hsa:54801"
"10131","TRIT1",54802,"hsa:54802"
"10132","CNNM2",54805,"hsa:54805"
"10133","AHI1",54806,"hsa:54806"
"10134","ZNF586",54807,"hsa:54807"
"10135","DYM",54808,"hsa:54808"
"10136","SAMD9",54809,"hsa:54809"
"10137","GIPC2",54810,"hsa:54810"
"10138","ZNF562",54811,"hsa:54811"
"10139","AFTPH",54812,"hsa:54812"
"10140","KLHL28",54813,"hsa:54813"
"10141","QPCTL",54814,"hsa:54814"
"10142","GATAD2A",54815,"hsa:54815"
"10143","ZNF280D",54816,"hsa:54816"
"10144","ZCCHC10",54819,"hsa:54819"
"10145","NDE1",54820,"hsa:54820"
"10146","ERCC6L",54821,"hsa:54821"
"10147","TRPM7",54822,"hsa:54822"
"10148","SWT1",54823,"hsa:54823"
"10149","CDHR2",54825,"hsa:54825"
"10150","GIN1",54826,"hsa:54826"
"10151","NXPE4",54827,"hsa:54827"
"10152","BCAS3",54828,"hsa:54828"
"10153","ASPN",54829,"hsa:54829"
"10154","NUP62CL",54830,"hsa:54830"
"10155","BEST2",54831,"hsa:54831"
"10156","VPS13C",54832,"hsa:54832"
"10157","GDAP2",54834,"hsa:54834"
"10158","BSPRY",54836,"hsa:54836"
"10159","WBP1L",54838,"hsa:54838"
"10160","LRRC49",54839,"hsa:54839"
"10161","APTX",54840,"hsa:54840"
"10162","BIVM",54841,"hsa:54841"
"10163","MFSD6",54842,"hsa:54842"
"10164","SYTL2",54843,"hsa:54843"
"10165","ESRP1",54845,"hsa:54845"
"10166","SIDT1",54847,"hsa:54847"
"10167","ARHGEF38",54848,"hsa:54848"
"10168","DEF8",54849,"hsa:54849"
"10169","FBXL12",54850,"hsa:54850"
"10170","ANKRD49",54851,"hsa:54851"
"10171","PAQR5",54852,"hsa:54852"
"10172","WDR55",54853,"hsa:54853"
"10173","FAM83E",54854,"hsa:54854"
"10174","TENT5C",54855,"hsa:54855"
"10175","GON4L",54856,"hsa:54856"
"10176","GDPD2",54857,"hsa:54857"
"10177","PGPEP1",54858,"hsa:54858"
"10178","ELP6",54859,"hsa:54859"
"10179","MS4A12",54860,"hsa:54860"
"10180","SNRK",54861,"hsa:54861"
"10181","CC2D1A",54862,"hsa:54862"
"10182","TOR4A",54863,"hsa:54863"
"10183","GPATCH4",54865,"hsa:54865"
"10184","PPP1R14D",54866,"hsa:54866"
"10185","TMEM214",54867,"hsa:54867"
"10186","TMEM104",54868,"hsa:54868"
"10187","EPS8L1",54869,"hsa:54869"
"10188","QRICH1",54870,"hsa:54870"
"10189","PIGG",54872,"hsa:54872"
"10190","PALMD",54873,"hsa:54873"
"10191","FNBP1L",54874,"hsa:54874"
"10192","CNTLN",54875,"hsa:54875"
"10193","DCAF16",54876,"hsa:54876"
"10194","ZCCHC2",54877,"hsa:54877"
"10195","DPP8",54878,"hsa:54878"
"10196","ST7L",54879,"hsa:54879"
"10197","BCOR",54880,"hsa:54880"
"10198","TEX10",54881,"hsa:54881"
"10199","ANKHD1",54882,"hsa:54882"
"10200","CWC25",54883,"hsa:54883"
"10201","RETSAT",54884,"hsa:54884"
"10202","TBC1D8B",54885,"hsa:54885"
"10203","PLPPR1",54886,"hsa:54886"
"10204","UHRF1BP1",54887,"hsa:54887"
"10205","NSUN2",54888,"hsa:54888"
"10206","ALKBH5",54890,"hsa:54890"
"10207","INO80D",54891,"hsa:54891"
"10208","NCAPG2",54892,"hsa:54892"
"10209","MTMR10",54893,"hsa:54893"
"10210","RNF43",54894,"hsa:54894"
"10211","PQLC2",54896,"hsa:54896"
"10212","CASZ1",54897,"hsa:54897"
"10213","ELOVL2",54898,"hsa:54898"
"10214","PXK",54899,"hsa:54899"
"10215","LAX1",54900,"hsa:54900"
"10216","CDKAL1",54901,"hsa:54901"
"10217","TTC19",54902,"hsa:54902"
"10218","MKS1",54903,"hsa:54903"
"10219","NSD3",54904,"hsa:54904"
"10220","CYP2W1",54905,"hsa:54905"
"10221","TASOR2",54906,"hsa:54906"
"10222","SPDL1",54908,"hsa:54908"
"10223","SEMA4C",54910,"hsa:54910"
"10224","RPP25",54913,"hsa:54913"
"10225","FOCAD",54914,"hsa:54914"
"10226","YTHDF1",54915,"hsa:54915"
"10227","TMEM260",54916,"hsa:54916"
"10228","CMTM6",54918,"hsa:54918"
"10229","DNAAF5",54919,"hsa:54919"
"10230","DUS2",54920,"hsa:54920"
"10231","CHTF8",54921,"hsa:54921"
"10232","RASIP1",54922,"hsa:54922"
"10233","LIME1",54923,"hsa:54923"
"10234","ZSCAN32",54925,"hsa:54925"
"10235","UBE2R2",54926,"hsa:54926"
"10236","CHCHD3",54927,"hsa:54927"
"10237","IMPAD1",54928,"hsa:54928"
"10238","TMEM161A",54929,"hsa:54929"
"10239","HAUS4",54930,"hsa:54930"
"10240","TRMT10C",54931,"hsa:54931"
"10241","EXD3",54932,"hsa:54932"
"10242","RHBDL2",54933,"hsa:54933"
"10243","KANSL2",54934,"hsa:54934"
"10244","DUSP23",54935,"hsa:54935"
"10245","ADPRHL2",54936,"hsa:54936"
"10246","SOHLH2",54937,"hsa:54937"
"10247","SARS2",54938,"hsa:54938"
"10248","COMMD4",54939,"hsa:54939"
"10249","OCIAD1",54940,"hsa:54940"
"10250","RNF125",54941,"hsa:54941"
"10251","ABITRAM",54942,"hsa:54942"
"10252","DNAJC28",54943,"hsa:54943"
"10253","SLC41A3",54946,"hsa:54946"
"10254","LPCAT2",54947,"hsa:54947"
"10255","MRPL16",54948,"hsa:54948"
"10256","SDHAF2",54949,"hsa:54949"
"10257","COMMD8",54951,"hsa:54951"
"10258","TRNAU1AP",54952,"hsa:54952"
"10259","ODR4",54953,"hsa:54953"
"10260","FAM120C",54954,"hsa:54954"
"10261","C1orf109",54955,"hsa:54955"
"10262","PARP16",54956,"hsa:54956"
"10263","TXNL4B",54957,"hsa:54957"
"10264","TMEM160",54958,"hsa:54958"
"10265","ODAM",54959,"hsa:54959"
"10266","GEMIN8",54960,"hsa:54960"
"10267","SSH3",54961,"hsa:54961"
"10268","TIPIN",54962,"hsa:54962"
"10269","UCKL1",54963,"hsa:54963"
"10270","C1orf56",54964,"hsa:54964"
"10271","PIGX",54965,"hsa:54965"
"10272","CT55",54967,"hsa:54967"
"10273","TMEM70",54968,"hsa:54968"
"10274","HPF1",54969,"hsa:54969"
"10275","TTC12",54970,"hsa:54970"
"10276","BANP",54971,"hsa:54971"
"10277","TMEM132A",54972,"hsa:54972"
"10278","INTS11",54973,"hsa:54973"
"10279","THG1L",54974,"hsa:54974"
"10280","C20orf27",54976,"hsa:54976"
"10281","SLC25A38",54977,"hsa:54977"
"10282","SLC35F6",54978,"hsa:54978"
"10283","PLAAT2",54979,"hsa:54979"
"10284","C2orf42",54980,"hsa:54980"
"10285","NMRK1",54981,"hsa:54981"
"10286","CLN6",54982,"hsa:54982"
"10287","PINX1",54984,"hsa:54984"
"10288","HCFC1R1",54985,"hsa:54985"
"10289","ULK4",54986,"hsa:54986"
"10290","CZIB",54987,"hsa:54987"
"10291","ACSM5",54988,"hsa:54988"
"10292","ZNF770",54989,"hsa:54989"
"10293","C1orf159",54991,"hsa:54991"
"10294","ZSCAN2",54993,"hsa:54993"
"10295","GID8",54994,"hsa:54994"
"10296","OXSM",54995,"hsa:54995"
"10297","2-Mar",54996,"hsa:54996"
"10298","TESC",54997,"hsa:54997"
"10299","AURKAIP1",54998,"hsa:54998"
"10300","TTC22",55001,"hsa:55001"
"10301","TMCO3",55002,"hsa:55002"
"10302","PAK1IP1",55003,"hsa:55003"
"10303","LAMTOR1",55004,"hsa:55004"
"10304","RMND1",55005,"hsa:55005"
"10305","TRMT61B",55006,"hsa:55006"
"10306","FAM118A",55007,"hsa:55007"
"10307","HERC6",55008,"hsa:55008"
"10308","C19orf24",55009,"hsa:55009"
"10309","PARPBP",55010,"hsa:55010"
"10310","PIH1D1",55011,"hsa:55011"
"10311","PPP2R3C",55012,"hsa:55012"
"10312","MCUB",55013,"hsa:55013"
"10313","STX17",55014,"hsa:55014"
"10314","PRPF39",55015,"hsa:55015"
"10315","1-Mar",55016,"hsa:55016"
"10316","C14orf119",55017,"hsa:55017"
"10317","ANKRD40CL",55018,"hsa:55018"
"10318","TTC38",55020,"hsa:55020"
"10319","PID1",55022,"hsa:55022"
"10320","PHIP",55023,"hsa:55023"
"10321","BANK1",55024,"hsa:55024"
"10322","TMEM255A",55026,"hsa:55026"
"10323","HEATR3",55027,"hsa:55027"
"10324","C17orf80",55028,"hsa:55028"
"10325","FBXO34",55030,"hsa:55030"
"10326","USP47",55031,"hsa:55031"
"10327","SLC35A5",55032,"hsa:55032"
"10328","FKBP14",55033,"hsa:55033"
"10329","MOCOS",55034,"hsa:55034"
"10330","NOL8",55035,"hsa:55035"
"10331","CCDC40",55036,"hsa:55036"
"10332","PTCD3",55037,"hsa:55037"
"10333","CDCA4",55038,"hsa:55038"
"10334","TRMT12",55039,"hsa:55039"
"10335","EPN3",55040,"hsa:55040"
"10336","PLEKHB2",55041,"hsa:55041"
"10337","VPS37C",55048,"hsa:55048"
"10338","REX1BD",55049,"hsa:55049"
"10339","NRDE2",55051,"hsa:55051"
"10340","MRPL20",55052,"hsa:55052"
"10341","ATG16L1",55054,"hsa:55054"
"10342","ZWILCH",55055,"hsa:55055"
"10343","CRYBG2",55057,"hsa:55057"
"10344","SUSD4",55061,"hsa:55061"
"10345","WIPI1",55062,"hsa:55062"
"10346","ZCWPW1",55063,"hsa:55063"
"10347","SPATA6L",55064,"hsa:55064"
"10348","SLC52A1",55065,"hsa:55065"
"10349","PDPR",55066,"hsa:55066"
"10350","ENOX1",55068,"hsa:55068"
"10351","TMEM248",55069,"hsa:55069"
"10352","DET1",55070,"hsa:55070"
"10353","C9orf40",55071,"hsa:55071"
"10354","RNF31",55072,"hsa:55072"
"10355","OXR1",55074,"hsa:55074"
"10356","UACA",55075,"hsa:55075"
"10357","TMEM45A",55076,"hsa:55076"
"10358","FEZF2",55079,"hsa:55079"
"10359","TAPBPL",55080,"hsa:55080"
"10360","IFT57",55081,"hsa:55081"
"10361","ARGLU1",55082,"hsa:55082"
"10362","KIF26B",55083,"hsa:55083"
"10363","SOBP",55084,"hsa:55084"
"10364","RADX",55086,"hsa:55086"
"10365","CCDC186",55088,"hsa:55088"
"10366","SLC38A4",55089,"hsa:55089"
"10367","MED9",55090,"hsa:55090"
"10368","TMEM51",55092,"hsa:55092"
"10369","WDYHV1",55093,"hsa:55093"
"10370","GPATCH1",55094,"hsa:55094"
"10371","SAMD4B",55095,"hsa:55095"
"10372","EBLN2",55096,"hsa:55096"
"10373","WDR70",55100,"hsa:55100"
"10374","DMAC2",55101,"hsa:55101"
"10375","ATG2B",55102,"hsa:55102"
"10376","RALGPS2",55103,"hsa:55103"
"10377","GPATCH2",55105,"hsa:55105"
"10378","SLFN12",55106,"hsa:55106"
"10379","ANO1",55107,"hsa:55107"
"10380","BSDC1",55108,"hsa:55108"
"10381","AGGF1",55109,"hsa:55109"
"10382","MAGOHB",55110,"hsa:55110"
"10383","PLEKHJ1",55111,"hsa:55111"
"10384","WDR60",55112,"hsa:55112"
"10385","XKR8",55113,"hsa:55113"
"10386","ARHGAP17",55114,"hsa:55114"
"10387","TMEM39B",55116,"hsa:55116"
"10388","SLC6A15",55117,"hsa:55117"
"10389","CRTAC1",55118,"hsa:55118"
"10390","PRPF38B",55119,"hsa:55119"
"10391","FANCL",55120,"hsa:55120"
"10392","AKIRIN2",55122,"hsa:55122"
"10393","PIWIL2",55124,"hsa:55124"
"10394","CEP192",55125,"hsa:55125"
"10395","HEATR1",55127,"hsa:55127"
"10396","TRIM68",55128,"hsa:55128"
"10397","ANO10",55129,"hsa:55129"
"10398","ARMC4",55130,"hsa:55130"
"10399","RBM28",55131,"hsa:55131"
"10400","LARP1B",55132,"hsa:55132"
"10401","SRBD1",55133,"hsa:55133"
"10402","WRAP53",55135,"hsa:55135"
"10403","FIGN",55137,"hsa:55137"
"10404","FAM90A1",55138,"hsa:55138"
"10405","ANKZF1",55139,"hsa:55139"
"10406","ELP3",55140,"hsa:55140"
"10407","HAUS2",55142,"hsa:55142"
"10408","CDCA8",55143,"hsa:55143"
"10409","LRRC8D",55144,"hsa:55144"
"10410","THAP1",55145,"hsa:55145"
"10411","ZDHHC4",55146,"hsa:55146"
"10412","RBM23",55147,"hsa:55147"
"10413","UBR7",55148,"hsa:55148"
"10414","MTPAP",55149,"hsa:55149"
"10415","C19orf73",55150,"hsa:55150"
"10416","TMEM38B",55151,"hsa:55151"
"10417","DALRD3",55152,"hsa:55152"
"10418","SDAD1",55153,"hsa:55153"
"10419","MSTO1",55154,"hsa:55154"
"10420","ARMC1",55156,"hsa:55156"
"10421","DARS2",55157,"hsa:55157"
"10422","RFWD3",55159,"hsa:55159"
"10423","ARHGEF10L",55160,"hsa:55160"
"10424","TMEM33",55161,"hsa:55161"
"10425","PNPO",55163,"hsa:55163"
"10426","SHQ1",55164,"hsa:55164"
"10427","CEP55",55165,"hsa:55165"
"10428","CENPQ",55166,"hsa:55166"
"10429","MSL2",55167,"hsa:55167"
"10430","MRPS18A",55168,"hsa:55168"
"10431","PRMT6",55170,"hsa:55170"
"10432","TBCCD1",55171,"hsa:55171"
"10433","MRPS10",55173,"hsa:55173"
"10434","INTS10",55174,"hsa:55174"
"10435","KLHL11",55175,"hsa:55175"
"10436","SEC61A2",55176,"hsa:55176"
"10437","RMDN3",55177,"hsa:55177"
"10438","MRM3",55178,"hsa:55178"
"10439","FAIM",55179,"hsa:55179"
"10440","LINS1",55180,"hsa:55180"
"10441","SMG8",55181,"hsa:55181"
"10442","RNF220",55182,"hsa:55182"
"10443","RIF1",55183,"hsa:55183"
"10444","DZANK1",55184,"hsa:55184"
"10445","SLC25A36",55186,"hsa:55186"
"10446","VPS13D",55187,"hsa:55187"
"10447","RIC8B",55188,"hsa:55188"
"10448","NUDT11",55190,"hsa:55190"
"10449","NADSYN1",55191,"hsa:55191"
"10450","DNAJC17",55192,"hsa:55192"
"10451","PBRM1",55193,"hsa:55193"
"10452","EVA1B",55194,"hsa:55194"
"10453","CCDC198",55195,"hsa:55195"
"10454","RESF1",55196,"hsa:55196"
"10455","RPRD1A",55197,"hsa:55197"
"10456","APPL2",55198,"hsa:55198"
"10457","FAM86C1",55199,"hsa:55199"
"10458","PLEKHG6",55200,"hsa:55200"
"10459","MAP1S",55201,"hsa:55201"
"10460","LGI2",55203,"hsa:55203"
"10461","GOLPH3L",55204,"hsa:55204"
"10462","ZNF532",55205,"hsa:55205"
"10463","SBNO1",55206,"hsa:55206"
"10464","ARL8B",55207,"hsa:55207"
"10465","DCUN1D2",55208,"hsa:55208"
"10466","SETD5",55209,"hsa:55209"
"10467","ATAD3A",55210,"hsa:55210"
"10468","DPPA4",55211,"hsa:55211"
"10469","BBS7",55212,"hsa:55212"
"10470","RCBTB1",55213,"hsa:55213"
"10471","P3H2",55214,"hsa:55214"
"10472","FANCI",55215,"hsa:55215"
"10473","NKAPD1",55216,"hsa:55216"
"10474","TMLHE",55217,"hsa:55217"
"10475","EXD2",55218,"hsa:55218"
"10476","MACO1",55219,"hsa:55219"
"10477","KLHDC8A",55220,"hsa:55220"
"10478","LRRC20",55222,"hsa:55222"
"10479","TRIM62",55223,"hsa:55223"
"10480","ETNK2",55224,"hsa:55224"
"10481","RAVER2",55225,"hsa:55225"
"10482","NAT10",55226,"hsa:55226"
"10483","LRRC1",55227,"hsa:55227"
"10484","PNMA8A",55228,"hsa:55228"
"10485","PANK4",55229,"hsa:55229"
"10486","USP40",55230,"hsa:55230"
"10487","CCDC87",55231,"hsa:55231"
"10488","MOB1A",55233,"hsa:55233"
"10489","SMU1",55234,"hsa:55234"
"10490","UBA6",55236,"hsa:55236"
"10491","VRTN",55237,"hsa:55237"
"10492","SLC38A7",55238,"hsa:55238"
"10493","OGFOD1",55239,"hsa:55239"
"10494","STEAP3",55240,"hsa:55240"
"10495","KIRREL1",55243,"hsa:55243"
"10496","SLC47A1",55244,"hsa:55244"
"10497","UQCC1",55245,"hsa:55245"
"10498","CCDC25",55246,"hsa:55246"
"10499","NEIL3",55247,"hsa:55247"
"10500","PACC1",55248,"hsa:55248"
"10501","YY1AP1",55249,"hsa:55249"
"10502","ELP2",55250,"hsa:55250"
"10503","PCMTD2",55251,"hsa:55251"
"10504","ASXL2",55252,"hsa:55252"
"10505","TYW1",55253,"hsa:55253"
"10506","TMEM39A",55254,"hsa:55254"
"10507","WDR41",55255,"hsa:55255"
"10508","ADI1",55256,"hsa:55256"
"10509","MRGBP",55257,"hsa:55257"
"10510","THNSL2",55258,"hsa:55258"
"10511","CASC1",55259,"hsa:55259"
"10512","TMEM143",55260,"hsa:55260"
"10513","MAP11",55262,"hsa:55262"
"10514","TMEM19",55266,"hsa:55266"
"10515","ECHDC2",55268,"hsa:55268"
"10516","PSPC1",55269,"hsa:55269"
"10517","NUDT15",55270,"hsa:55270"
"10518","IMP3",55272,"hsa:55272"
"10519","TMEM100",55273,"hsa:55273"
"10520","PHF10",55274,"hsa:55274"
"10521","VPS53",55275,"hsa:55275"
"10522","PGM2",55276,"hsa:55276"
"10523","FGGY",55277,"hsa:55277"
"10524","QRSL1",55278,"hsa:55278"
"10525","ZNF654",55279,"hsa:55279"
"10526","CWF19L1",55280,"hsa:55280"
"10527","TMEM140",55281,"hsa:55281"
"10528","LRRC36",55282,"hsa:55282"
"10529","MCOLN3",55283,"hsa:55283"
"10530","UBE2W",55284,"hsa:55284"
"10531","RBM41",55285,"hsa:55285"
"10532","C4orf19",55286,"hsa:55286"
"10533","TMEM40",55287,"hsa:55287"
"10534","RHOT1",55288,"hsa:55288"
"10535","ACOXL",55289,"hsa:55289"
"10536","BRF2",55290,"hsa:55290"
"10537","PPP6R3",55291,"hsa:55291"
"10538","UEVLD",55293,"hsa:55293"
"10539","FBXW7",55294,"hsa:55294"
"10540","KLHL26",55295,"hsa:55295"
"10541","TBC1D19",55296,"hsa:55296"
"10542","CCDC91",55297,"hsa:55297"
"10543","RNF121",55298,"hsa:55298"
"10544","BRIX1",55299,"hsa:55299"
"10545","PI4K2B",55300,"hsa:55300"
"10546","OLAH",55301,"hsa:55301"
"10547","GIMAP4",55303,"hsa:55303"
"10548","SPTLC3",55304,"hsa:55304"
"10549","DDX19A",55308,"hsa:55308"
"10550","ZNF444",55311,"hsa:55311"
"10551","RFK",55312,"hsa:55312"
"10552","CPPED1",55313,"hsa:55313"
"10553","TMEM144",55314,"hsa:55314"
"10554","SLC29A3",55315,"hsa:55315"
"10555","RSAD1",55316,"hsa:55316"
"10556","AP5S1",55317,"hsa:55317"
"10557","TMA16",55319,"hsa:55319"
"10558","MIS18BP1",55320,"hsa:55320"
"10559","TMEM74B",55321,"hsa:55321"
"10560","C5orf22",55322,"hsa:55322"
"10561","LARP6",55323,"hsa:55323"
"10562","ABCF3",55324,"hsa:55324"
"10563","UFSP2",55325,"hsa:55325"
"10564","AGPAT5",55326,"hsa:55326"
"10565","LIN7C",55327,"hsa:55327"
"10566","RNLS",55328,"hsa:55328"
"10567","MNS1",55329,"hsa:55329"
"10568","BLOC1S4",55330,"hsa:55330"
"10569","ACER3",55331,"hsa:55331"
"10570","DRAM1",55332,"hsa:55332"
"10571","SYNJ2BP",55333,"hsa:55333"
"10572","SLC39A9",55334,"hsa:55334"
"10573","NIPSNAP3B",55335,"hsa:55335"
"10574","FBXL8",55336,"hsa:55336"
"10575","SHFL",55337,"hsa:55337"
"10576","WDR33",55339,"hsa:55339"
"10577","GIMAP5",55340,"hsa:55340"
"10578","LSG1",55341,"hsa:55341"
"10579","SLC35C1",55343,"hsa:55343"
"10580","PLCXD1",55344,"hsa:55344"
"10581","ZGRF1",55345,"hsa:55345"
"10582","TCP11L1",55346,"hsa:55346"
"10583","ABHD10",55347,"hsa:55347"
"10584","CHDH",55349,"hsa:55349"
"10585","VNN3",55350,"hsa:55350"
"10586","STK32B",55351,"hsa:55351"
"10587","COPRS",55352,"hsa:55352"
"10588","LAPTM4B",55353,"hsa:55353"
"10589","HJURP",55355,"hsa:55355"
"10590","SLC22A15",55356,"hsa:55356"
"10591","TBC1D2",55357,"hsa:55357"
"10592","STYK1",55359,"hsa:55359"
"10593","PI4K2A",55361,"hsa:55361"
"10594","TMEM63B",55362,"hsa:55362"
"10595","HEMGN",55363,"hsa:55363"
"10596","IMPACT",55364,"hsa:55364"
"10597","TMEM176A",55365,"hsa:55365"
"10598","LGR4",55366,"hsa:55366"
"10599","PIDD1",55367,"hsa:55367"
"10600","TMCO6",55374,"hsa:55374"
"10601","LRRC59",55379,"hsa:55379"
"10602","MCM10",55388,"hsa:55388"
"10603","NCBP3",55421,"hsa:55421"
"10604","ZNF331",55422,"hsa:55422"
"10605","SIRPG",55423,"hsa:55423"
"10606","GPALPP1",55425,"hsa:55425"
"10607","YOD1",55432,"hsa:55432"
"10608","AP1AR",55435,"hsa:55435"
"10609","STRADB",55437,"hsa:55437"
"10610","CAMK2N1",55450,"hsa:55450"
"10611","CSGALNACT2",55454,"hsa:55454"
"10612","DNAJA4",55466,"hsa:55466"
"10613","NDUFAF7",55471,"hsa:55471"
"10614","PARL",55486,"hsa:55486"
"10615","ETNK1",55500,"hsa:55500"
"10616","CHST12",55501,"hsa:55501"
"10617","HES6",55502,"hsa:55502"
"10618","TRPV6",55503,"hsa:55503"
"10619","TNFRSF19",55504,"hsa:55504"
"10620","NOP10",55505,"hsa:55505"
"10621","H2AFY2",55506,"hsa:55506"
"10622","GPRC5D",55507,"hsa:55507"
"10623","SLC35E3",55508,"hsa:55508"
"10624","BATF3",55509,"hsa:55509"
"10625","DDX43",55510,"hsa:55510"
"10626","SAGE1",55511,"hsa:55511"
"10627","SMPD3",55512,"hsa:55512"
"10628","ASIC4",55515,"hsa:55515"
"10629","ELAC1",55520,"hsa:55520"
"10630","TRIM36",55521,"hsa:55521"
"10631","DHTKD1",55526,"hsa:55526"
"10632","FEM1A",55527,"hsa:55527"
"10633","PIP4P2",55529,"hsa:55529"
"10634","SVOP",55530,"hsa:55530"
"10635","ELMOD1",55531,"hsa:55531"
"10636","SLC30A10",55532,"hsa:55532"
"10637","MAML3",55534,"hsa:55534"
"10638","CDCA7L",55536,"hsa:55536"
"10639","IL17RB",55540,"hsa:55540"
"10640","RBM38",55544,"hsa:55544"
"10641","ZNF823",55552,"hsa:55552"
"10642","SOX6",55553,"hsa:55553"
"10643","KLK15",55554,"hsa:55554"
"10644","ENOSF1",55556,"hsa:55556"
"10645","PLXNA3",55558,"hsa:55558"
"10646","HAUS7",55559,"hsa:55559"
