"","Approved.symbol","NCBI.Gene.ID","keggGene"
"5303","Pmpca",296588,"rno:296588"
"5304","Col23a1",353303,"rno:353303"
"5305","LOC286992",286992,"rno:286992"
"5306","Ms4a14",293743,"rno:293743"
"5307","Scgb3a1",338418,"rno:338418"
"5308","Klre1",297645,"rno:297645"
"5309","Strada",303605,"rno:303605"
"5310","Gpr141",291179,"rno:291179"
"5311","Tenm2",117242,"rno:117242"
"5312","Tnni3k",295531,"rno:295531"
"5313","Spaca9",296610,"rno:296610"
"5314","LOC287004",287004,"rno:287004"
"5315","Amigo2",300186,"rno:300186"
"5316","Sgms1",353229,"rno:353229"
"5317","A3galt2",171553,"rno:171553"
"5318","Rab40c",359728,"rno:359728"
"5319","Cyp27a1",301517,"rno:301517"
"5320","Rffl",282844,"rno:282844"
"5321","Thtpa",305889,"rno:305889"
"5322","Pde4c",290646,"rno:290646"
"5323","LOC171573",171573,"rno:171573"
"5324","Nostrin",311111,"rno:311111"
"5325","Zbtb16",353227,"rno:353227"
"5326","Sptbn1",305614,"rno:305614"
"5327","Sfpq",252855,"rno:252855"
"5328","LOC257642",257642,"rno:257642"
"5329","Lgsn",316304,"rno:316304"
"5330","Zhx2",314988,"rno:314988"
"5331","Lhfpl1",300286,"rno:300286"
"5332","Acsm4",353317,"rno:353317"
"5333","Ddx24",373065,"rno:373065"
"5334","Gjc3",288529,"rno:288529"
"5335","Cd3e-ps1",56815,"rno:56815"
"5336","Psgb1",59313,"rno:59313"
"5337","Rnasel",359726,"rno:359726"
"5338","Retnlg",288135,"rno:288135"
"5339","Fbxo11",301674,"rno:301674"
"5340","Tmem132a",338474,"rno:338474"
"5341","Cct4",29374,"rno:29374"
"5342","Clic6",304081,"rno:304081"
"5343","Sema3d",246262,"rno:246262"
"5344","Spg7",353231,"rno:353231"
"5345","Aoc2-ps1",353257,"rno:353257"
"5346","Vom2r53",286915,"rno:286915"
"5347","Zfp472",314587,"rno:314587"
"5348","Otp",294640,"rno:294640"
"5349","LOC252831",252831,"rno:252831"
"5350","Robo4",300518,"rno:300518"
"5351","Ppargc1b",291567,"rno:291567"
"5352","Dnm3",171574,"rno:171574"
"5353","Spata31a5",353306,"rno:353306"
"5354","Defa5",286995,"rno:286995"
"5355","Hcar2",353250,"rno:353250"
"5356","Smptb",302879,"rno:302879"
"5357","Tmed7",252889,"rno:252889"
"5358","Ldhal6b",369018,"rno:369018"
"5359","Lhx9",289048,"rno:289048"
"5360","Ric8a",293614,"rno:293614"
"5361","Zfp483",170955,"rno:170955"
"5362","Bysl",359727,"rno:359727"
"5363","Hax1",291202,"rno:291202"
"5364","Gtf2i",353256,"rno:353256"
"5365","Pigw",378774,"rno:378774"
"5366","Zfp24",360204,"rno:360204"
"5367","Syt15",306285,"rno:306285"
"5368","Wdr44",246152,"rno:246152"
"5369","Kat7",303470,"rno:303470"
"5370","Lhfpl4",353230,"rno:353230"
"5371","Ndufa10",678759,"rno:678759"
"5372","Rhot2",287156,"rno:287156"
"5373","Klhl24",303803,"rno:303803"
"5374","Zar1",353228,"rno:353228"
"5375","Acad9",294973,"rno:294973"
"5376","Tnfsf9",353218,"rno:353218"
"5377","Hcfc1r1",287097,"rno:287097"
"5378","Sgtb",294708,"rno:294708"
"5379","Uts2b",378939,"rno:378939"
"5380","Anxa2-ps1",394265,"rno:394265"
"5381","Qrfpr",310327,"rno:310327"
"5382","Plin2",298199,"rno:298199"
"5383","Ace2",302668,"rno:302668"
"5384","Gjb2",394266,"rno:394266"
"5385","E2f1",399489,"rno:399489"
"5386","Trhde",366894,"rno:366894"
"5387","Pcsk9",298296,"rno:298296"
"5388","Prl3a1",266782,"rno:266782"
"5389","Gkn1",297418,"rno:297418"
"5390","Dsg4",291754,"rno:291754"
"5391","Pcdha1",393085,"rno:393085"
"5392","Eif5b",308306,"rno:308306"
"5393","Bpgm",296973,"rno:296973"
"5394","Fut7",296564,"rno:296564"
"5395","Qrfp",379044,"rno:379044"
"5396","Kifc2",300053,"rno:300053"
"5397","Vom2r52",297590,"rno:297590"
"5398","Doxl1",312316,"rno:312316"
"5399","Gid8",296466,"rno:296466"
"5400","Olr1398",287245,"rno:287245"
"5401","Dusp7",300980,"rno:300980"
"5402","Cbx7",362962,"rno:362962"
"5403","Ppm1e",360593,"rno:360593"
"5404","Dele1",307480,"rno:307480"
"5405","Igsf10",310448,"rno:310448"
"5406","Scgb2a1",361725,"rno:361725"
"5407","Klk1c3",292872,"rno:292872"
"5408","Micu1",365567,"rno:365567"
"5409","Scin",298975,"rno:298975"
"5410","Lgi4",361549,"rno:361549"
"5411","Mcpt3",290244,"rno:290244"
"5412","RT1-S3",294228,"rno:294228"
"5413","Cct3",295230,"rno:295230"
"5414","Colec12",361289,"rno:361289"
"5415","Cmtm8",301045,"rno:301045"
"5416","Pde8b",309962,"rno:309962"
"5417","Micalcl",293180,"rno:293180"
"5418","Myd88",301059,"rno:301059"
"5419","Galnt13",311039,"rno:311039"
"5420","Prp2l1",287750,"rno:287750"
"5421","Nedd4l",291553,"rno:291553"
"5422","Rcbtb2",290363,"rno:290363"
"5423","Dgki",688705,"rno:688705"
"5424","Rdh16",299511,"rno:299511"
"5425","Dstyk",304791,"rno:304791"
"5426","Etfdh",295143,"rno:295143"
"5427","RT1-DMa",294274,"rno:294274"
"5428","Pcdha7",393089,"rno:393089"
"5429","Cox6c-ps1",286962,"rno:286962"
"5430","Rundc3a",303569,"rno:303569"
"5431","Angptl4",362850,"rno:362850"
"5432","Tor1aip2",304881,"rno:304881"
"5433","Mpped2",362185,"rno:362185"
"5434","Myh1",287408,"rno:287408"
"5435","Tmem132d",288750,"rno:288750"
"5436","Necap2",298598,"rno:298598"
"5437","Kpna1",288064,"rno:288064"
"5438","RGD735065",294311,"rno:294311"
"5439","Mal2",362911,"rno:362911"
"5440","Rgsl2h",364021,"rno:364021"
"5441","Serpina3m",299276,"rno:299276"
"5442","Nme8",364729,"rno:364729"
"5443","Nfkbie",316241,"rno:316241"
"5444","RSA-14-44",297173,"rno:297173"
"5445","Wdr12",363237,"rno:363237"
"5446","Dld",298942,"rno:298942"
"5447","Kcnt2",304827,"rno:304827"
"5448","Gask1b",310540,"rno:310540"
"5449","Zbtb25",314245,"rno:314245"
"5450","Gprc6a",294394,"rno:294394"
"5451","Lamtor1",308869,"rno:308869"
"5452","Zmynd19",311791,"rno:311791"
"5453","Cfdp1",292027,"rno:292027"
"5454","Nhlrc1",364682,"rno:364682"
"5455","Oit3",294559,"rno:294559"
"5456","Cry1",299691,"rno:299691"
"5457","Megf10",291445,"rno:291445"
"5458","Tp53inp2",362246,"rno:362246"
"5459","Pcdhac1",393091,"rno:393091"
"5460","Spata20",360604,"rno:360604"
"5461","Flcn",303185,"rno:303185"
"5462","Prickle1",315259,"rno:315259"
"5463","Impdh2",301005,"rno:301005"
"5464","Bicd2",306809,"rno:306809"
"5465","Srr",303306,"rno:303306"
"5466","RT1-DMb",294273,"rno:294273"
"5467","Galnt11",311952,"rno:311952"
"5468","Flvcr2",314323,"rno:314323"
"5469","Hp1bp3",313647,"rno:313647"
"5470","Abcc12",291923,"rno:291923"
"5471","Tubb4b",296554,"rno:296554"
"5472","Mybpc1",362867,"rno:362867"
"5473","Sil1",291673,"rno:291673"
"5474","Wrb",288233,"rno:288233"
"5475","Rpl3",300079,"rno:300079"
"5476","Ccdc127",308060,"rno:308060"
"5477","Mup5",298107,"rno:298107"
"5478","Serpinb6a",291085,"rno:291085"
"5479","Unc5c",362049,"rno:362049"
"5480","Ica1l",316432,"rno:316432"
"5481","Babam2",362704,"rno:362704"
"5482","C2cd2",304055,"rno:304055"
"5483","Sgsm3",362963,"rno:362963"
"5484","Adam32",361170,"rno:361170"
"5485","Col27a1",298101,"rno:298101"
"5486","Commd3",291339,"rno:291339"
"5487","Slc16a6",303772,"rno:303772"
"5488","Lcmt1",361643,"rno:361643"
"5489","Atp6v1d",299159,"rno:299159"
"5490","Tmub1",362301,"rno:362301"
"5491","Fpgt",310935,"rno:310935"
"5492","Vom2r46",295091,"rno:295091"
"5493","Spint2",292770,"rno:292770"
"5494","Dpagt1",300668,"rno:300668"
"5495","Pde8a",308776,"rno:308776"
"5496","Mfng",315119,"rno:315119"
"5497","Psmd6",289924,"rno:289924"
"5498","LOC288913",288913,"rno:288913"
"5499","Bzw1",363232,"rno:363232"
"5500","Doxl2",312317,"rno:312317"
"5501","Mdga2",314180,"rno:314180"
"5502","Sectm1b",287884,"rno:287884"
"5503","Plekha4",308584,"rno:308584"
"5504","Klra5",297666,"rno:297666"
"5505","Tcirg1",293650,"rno:293650"
"5506","Panx3",315567,"rno:315567"
"5507","Tlr2",310553,"rno:310553"
"5508","Wls",362065,"rno:362065"
"5509","Gpcpd1",362219,"rno:362219"
"5510","Eif4a1",287436,"rno:287436"
"5511","Prss30",287106,"rno:287106"
"5512","Zfhx2",305888,"rno:305888"
"5513","Wasl",682507,"rno:682507"
"5514","Vwa5a",301097,"rno:301097"
"5515","Slc1a4",305540,"rno:305540"
"5516","Etfbkmt",316976,"rno:316976"
"5517","Il17re",362417,"rno:362417"
"5518","Gpr108",316136,"rno:316136"
"5519","P4ha3",361612,"rno:361612"
"5520","Ccr7",287673,"rno:287673"
"5521","Tmem110",361110,"rno:361110"
"5522","Pcdha9",393090,"rno:393090"
"5523","Sh3rf1",306417,"rno:306417"
"5524","Ca11",308588,"rno:308588"
"5525","Fgfrl1",360903,"rno:360903"
"5526","Atp6v1e1",297566,"rno:297566"
"5527","Mterf3",299514,"rno:299514"
"5528","Ipcef1",361474,"rno:361474"
"5529","Cyss",296234,"rno:296234"
"5530","Cct5",294864,"rno:294864"
"5531","Ndufaf4",362495,"rno:362495"
"5532","Sfrp2",310552,"rno:310552"
"5533","Slc4a8",315311,"rno:315311"
"5534","Pcdha6",393088,"rno:393088"
"5535","Chdh",290551,"rno:290551"
"5536","Tpd52l2",296480,"rno:296480"
"5537","Tmem138",361728,"rno:361728"
"5538","Rpl7",297755,"rno:297755"
"5539","Psat1",293820,"rno:293820"
"5540","Tlr3",364594,"rno:364594"
"5541","Rab15",299156,"rno:299156"
"5542","Tmbim4",362884,"rno:362884"
"5543","Cyp2b21",292728,"rno:292728"
"5544","Cnppd1",316530,"rno:316530"
"5545","Zfyve27",309376,"rno:309376"
"5546","Eif3h",299899,"rno:299899"
"5547","Laptm4a",298875,"rno:298875"
"5548","Ly6g5c",294245,"rno:294245"
"5549","Prr4",360395,"rno:360395"
"5550","Pcdha2",393086,"rno:393086"
"5551","Map1lc3a",362245,"rno:362245"
"5552","Tox2",311615,"rno:311615"
"5553","Suco",360863,"rno:360863"
"5554","Evc",289712,"rno:289712"
"5555","Ankrd36",305491,"rno:305491"
"5556","Gstk1",297029,"rno:297029"
"5557","Kctd13",293497,"rno:293497"
"5558","Olr1687",309574,"rno:309574"
"5559","Panx2",362979,"rno:362979"
"5560","Eif2s2",296302,"rno:296302"
"5561","Fam3c",312159,"rno:312159"
"5562","Snap47",303183,"rno:303183"
"5563","Mrpl16",293754,"rno:293754"
"5564","Adamts5",304135,"rno:304135"
"5565","Napepld",296757,"rno:296757"
"5566","Tepp",291850,"rno:291850"
"5567","Yif1b",292768,"rno:292768"
"5568","Pcdha5",393087,"rno:393087"
"5569","Cxadrl1",361873,"rno:361873"
"5570","Arhgap27",303583,"rno:303583"
"5571","Tbx3",353305,"rno:353305"
"5572","Panx1",315435,"rno:315435"
"5573","Arl6ip1",293551,"rno:293551"
"5574","Yipf1",298312,"rno:298312"
"5575","Acvr1b",29381,"rno:29381"
"5576","Spata18",289586,"rno:289586"
"5577","Tmem19",299800,"rno:299800"
"5578","Arhgef25",314904,"rno:314904"
"5579","Mup4",362527,"rno:362527"
"5580","Orc4",295596,"rno:295596"
"5581","Usp48",362636,"rno:362636"
"5582","Large2",311202,"rno:311202"
"5583","Chrdl1",363455,"rno:363455"
"5584","Pcdhac2",393092,"rno:393092"
"5585","Entpd5",314312,"rno:314312"
"5586","Mvb12a",290635,"rno:290635"
"5587","Cyp20a1",316435,"rno:316435"
"5588","Nob1",291996,"rno:291996"
"5589","Ikbkg",309295,"rno:309295"
"5590","Nudt22",293703,"rno:293703"
"5591","Serping1",295703,"rno:295703"
"5592","Popdc2",360718,"rno:360718"
"5593","Gaa",367562,"rno:367562"
"5594","Mrps18a",301249,"rno:301249"
"5595","Washc2c",297530,"rno:297530"
"5596","Sdhd",363061,"rno:363061"
"5597","Mrgprd",293648,"rno:293648"
"5598","Mrgprb4",404658,"rno:404658"
"5599","Mrgprg",309133,"rno:309133"
"5600","Mrgpre",404660,"rno:404660"
"5601","Mrgprx2",404640,"rno:404640"
"5602","Mas1l",404641,"rno:404641"
"5603","Mrgprb13",404643,"rno:404643"
"5604","Mrgprb5",404644,"rno:404644"
"5605","Mrgprx2l",404645,"rno:404645"
"5606","Mrgprc",404646,"rno:404646"
"5607","mt-Tt",170620,"rno:170620"
"5608","Mcpt1l3",408209,"rno:408209"
"5609","St8sia5",364901,"rno:364901"
"5610","Nudt19",308518,"rno:308518"
"5611","C1rl",408246,"rno:408246"
"5612","Krt13",287699,"rno:287699"
"5613","Mcpt8l2",408240,"rno:408240"
"5614","Eef1g",293725,"rno:293725"
"5615","LOC362863",362863,"rno:362863"
"5616","P2ry13",310444,"rno:310444"
"5617","mt-Ta",170609,"rno:170609"
"5618","mt-Tk",170615,"rno:170615"
"5619","Bcap31",293852,"rno:293852"
"5620","Naprt",315085,"rno:315085"
"5621","Capn11",408218,"rno:408218"
"5622","Tryx5",408205,"rno:408205"
"5623","Tacc3",360962,"rno:360962"
"5624","Tanc1",311055,"rno:311055"
"5625","Rnf166",365022,"rno:365022"
"5626","mt-Tv",170601,"rno:170601"
"5627","Cops4",360915,"rno:360915"
"5628","CB741658",415051,"rno:415051"
"5629","Spata21",366491,"rno:366491"
"5630","Ddah2",294239,"rno:294239"
"5631","Spink2",408234,"rno:408234"
"5632","Kcne4",367302,"rno:367302"
"5633","Zbtb12",309613,"rno:309613"
"5634","Crip2",338401,"rno:338401"
"5635","mt-Tq",170606,"rno:170606"
"5636","Scgb1d4",293731,"rno:293731"
"5637","Mug2",408236,"rno:408236"
"5638","Dhx16",294232,"rno:294232"
"5639","Tsga10ip",361707,"rno:361707"
"5640","Pon3",312086,"rno:312086"
"5641","Nrm",361791,"rno:361791"
"5642","Tmprss11c",408213,"rno:408213"
"5643","Krt77",406226,"rno:406226"
"5644","Phf23",360550,"rno:360550"
"5645","Prss46",408245,"rno:408245"
"5646","Adm2",399475,"rno:399475"
"5647","Ehmt2",361798,"rno:361798"
"5648","Rxfp1",295144,"rno:295144"
"5649","Tcf19",406195,"rno:406195"
"5650","Mcpt8l3",408207,"rno:408207"
"5651","Rpl18a",290641,"rno:290641"
"5652","Slpil3",408224,"rno:408224"
"5653","Ggnbp2",360584,"rno:360584"
"5654","Habp2",292126,"rno:292126"
"5655","Xirp2",311098,"rno:311098"
"5656","Zfp57",361783,"rno:361783"
"5657","Pla2g15",361401,"rno:361401"
"5658","Osmr",310132,"rno:310132"
"5659","Lmo7",361084,"rno:361084"
"5660","Rgl2",294283,"rno:294283"
"5661","Lcn6",414138,"rno:414138"
"5662","Ano7",367318,"rno:367318"
"5663","Smarca2",361745,"rno:361745"
"5664","Spint5p",408232,"rno:408232"
"5665","Lag3",297596,"rno:297596"
"5666","Trappc4",367073,"rno:367073"
"5667","Cchcr1",406196,"rno:406196"
"5668","Ly96",448830,"rno:448830"
"5669","Pa2g4",288778,"rno:288778"
"5670","Smgc",446171,"rno:446171"
"5671","RGD1302996",294231,"rno:294231"
"5672","Stfa3l1",408215,"rno:408215"
"5673","Mrps18b",294230,"rno:294230"
"5674","Ly6g6c",294241,"rno:294241"
"5675","Cdh15",361432,"rno:361432"
"5676","Pofut1",311551,"rno:311551"
"5677","Cops3",287367,"rno:287367"
"5678","Gatd3a",294326,"rno:294326"
"5679","Tacc2",309025,"rno:309025"
"5680","St6galnac4",407764,"rno:407764"
"5681","Pfdn6",309629,"rno:309629"
"5682","Rpl35",296709,"rno:296709"
"5683","Msh5",294252,"rno:294252"
"5684","Slc4a5",297386,"rno:297386"
"5685","Btnl8",406160,"rno:406160"
"5686","Saraf",290796,"rno:290796"
"5687","mt-Ti",170605,"rno:170605"
"5688","Gpsm3",406163,"rno:406163"
"5689","Commd10",361323,"rno:361323"
"5690","mt-Ts2",359843,"rno:359843"
"5691","RT1-CE6",415073,"rno:415073"
"5692","Mcm7",288532,"rno:288532"
"5693","Rpl17",291434,"rno:291434"
"5694","Rnase6",305842,"rno:305842"
"5695","Prss45",408244,"rno:408244"
"5696","Tomm40",308416,"rno:308416"
"5697","Nudt2",297998,"rno:297998"
"5698","Kb23",407759,"rno:407759"
"5699","Prrc2a",294250,"rno:294250"
"5700","Wfdc15a",408226,"rno:408226"
"5701","C5ar2",445269,"rno:445269"
"5702","Chst7",302302,"rno:302302"
"5703","Phactr3",362284,"rno:362284"
"5704","Tlr6",305353,"rno:305353"
"5705","Crat",311849,"rno:311849"
"5706","Krt39",303523,"rno:303523"
"5707","RT1-T24-2",415057,"rno:415057"
"5708","Gpn3",360810,"rno:360810"
"5709","Kif5a",314906,"rno:314906"
"5710","Rpap3",300189,"rno:300189"
"5711","Tmem106b",312132,"rno:312132"
"5712","G4",406868,"rno:406868"
"5713","Ece2",408243,"rno:408243"
"5714","Ahi1",308923,"rno:308923"
"5715","Pclaf",300795,"rno:300795"
"5716","Wfdc15b",408230,"rno:408230"
"5717","Clic1",406864,"rno:406864"
"5718","Krt15",287700,"rno:287700"
"5719","mt-Tr",170616,"rno:170616"
"5720","Mtif2",305606,"rno:305606"
"5721","Fscn3",296947,"rno:296947"
"5722","Slco4c1",432363,"rno:432363"
"5723","Tomm70",304017,"rno:304017"
"5724","Zbtb9",294289,"rno:294289"
"5725","Gnl1",309593,"rno:309593"
"5726","Usp11",408217,"rno:408217"
"5727","Fuca2",292485,"rno:292485"
"5728","Prss58",408204,"rno:408204"
"5729","Ubl7",300744,"rno:300744"
"5730","Tmem178a",362691,"rno:362691"
"5731","Chia",113901,"rno:113901"
"5732","Skiv2l",294260,"rno:294260"
"5733","Hyal1",367166,"rno:367166"
"5734","Cenpc",305270,"rno:305270"
"5735","Katna1",292464,"rno:292464"
"5736","mt-Tc",170611,"rno:170611"
"5737","Ly6g6d",415062,"rno:415062"
"5738","Spata4",306441,"rno:306441"
"5739","Atat1",361789,"rno:361789"
"5740","Fcgr3a",304966,"rno:304966"
"5741","St3gal4",363040,"rno:363040"
"5742","Nup35",295692,"rno:295692"
"5743","mt-Tf",170599,"rno:170599"
"5744","Akap7",361458,"rno:361458"
"5745","AA926063",294284,"rno:294284"
"5746","Xbp1",289754,"rno:289754"
"5747","Edem2",296304,"rno:296304"
"5748","Hsp90ab1",301252,"rno:301252"
"5749","Sh2d2a",310688,"rno:310688"
"5750","Spink7",408237,"rno:408237"
"5751","Krt76",407757,"rno:407757"
"5752","Amigo1",295365,"rno:295365"
"5753","Senp17",408216,"rno:408216"
"5754","Tyrobp",361537,"rno:361537"
"5755","Fcar",365183,"rno:365183"
"5756","mt-Ts1",170613,"rno:170613"
"5757","Pbx2",406164,"rno:406164"
"5758","Nop53",292624,"rno:292624"
"5759","Abcb7",302395,"rno:302395"
"5760","Wfdc9",408228,"rno:408228"
"5761","Gsn",296654,"rno:296654"
"5762","Rpp21",406230,"rno:406230"
"5763","Kcnk18",445371,"rno:445371"
"5764","RT1-T18",406194,"rno:406194"
"5765","Tmem35a",308134,"rno:308134"
"5766","Ablim2",360958,"rno:360958"
"5767","Zbtb1",314246,"rno:314246"
"5768","Fut8",432392,"rno:432392"
"5769","Gfpt2",360518,"rno:360518"
"5770","Cpa5",408212,"rno:408212"
"5771","Rasl11b",305302,"rno:305302"
"5772","Cntfr",313173,"rno:313173"
"5773","Ly6g5b",406867,"rno:406867"
"5774","Slpil2",408229,"rno:408229"
"5775","Snu13",300092,"rno:300092"
"5776","mt-Tl2",359842,"rno:359842"
"5777","Dear",446170,"rno:446170"
"5778","Stfa2l1",408214,"rno:408214"
"5779","Vkorc1",309004,"rno:309004"
"5780","Ankra2",294679,"rno:294679"
"5781","Mcpt4l1",408208,"rno:408208"
"5782","Ostn",360730,"rno:360730"
"5783","Rtca",295395,"rno:295395"
"5784","Ly6g6e",406866,"rno:406866"
"5785","Syap1",302678,"rno:302678"
"5786","Znrd1",361784,"rno:361784"
"5787","Trim39",309591,"rno:309591"
"5788","Plppr1",298062,"rno:298062"
"5789","Fam98c",292764,"rno:292764"
"5790","Lrrc36",361394,"rno:361394"
"5791","Itgb6",311061,"rno:311061"
"5792","Tacc1",306562,"rno:306562"
"5793","Txndc8",362525,"rno:362525"
"5794","Vars2",309596,"rno:309596"
"5795","Apold1",444983,"rno:444983"
"5796","Btnl7",406159,"rno:406159"
"5797","Mucl3",406199,"rno:406199"
"5798","Smoc1",314280,"rno:314280"
"5799","Kansl2",300206,"rno:300206"
"5800","Rnf113a2",314313,"rno:314313"
"5801","Selenok",290549,"rno:290549"
"5802","Glmp",295231,"rno:295231"
"5803","Ncam2",288280,"rno:288280"
"5804","Plekhg5",310999,"rno:310999"
"5805","Pgpep1",290648,"rno:290648"
"5806","Abca7",299609,"rno:299609"
"5807","Npc1l1",432367,"rno:432367"
"5808","Ddx19a",292022,"rno:292022"
"5809","Vwa7",309611,"rno:309611"
"5810","Spint1",311331,"rno:311331"
"5811","Rnf114",362277,"rno:362277"
"5812","Rilpl2",288652,"rno:288652"
"5813","Phactr2",308291,"rno:308291"
"5814","Oser1",296346,"rno:296346"
"5815","Arhgap8",300115,"rno:300115"
"5816","Ak8",311833,"rno:311833"
"5817","Abhd12b",408202,"rno:408202"
"5818","Cacybp",289144,"rno:289144"
"5819","Wfdc21",360228,"rno:360228"
"5820","ST7",296911,"rno:296911"
"5821","Krt85",407762,"rno:407762"
"5822","Rab21",299799,"rno:299799"
"5823","Adipor1",289036,"rno:289036"
"5824","Enc1",294674,"rno:294674"
"5825","Olr1868",408030,"rno:408030"
"5826","rnf141",308900,"rno:308900"
"5827","Oxgr1",290493,"rno:290493"
"5828","Npdc1",296562,"rno:296562"
"5829","Krt24",287675,"rno:287675"
"5830","Hsd17b8",361802,"rno:361802"
"5831","Maip1",301418,"rno:301418"
"5832","Arhgap20",367085,"rno:367085"
"5833","St8sia6",291325,"rno:291325"
"5834","Ltb",361795,"rno:361795"
"5835","Ppp1r11",294207,"rno:294207"
"5836","Abhd16a",361796,"rno:361796"
"5837","mt-Tm",170607,"rno:170607"
"5838","Slc44a4",294255,"rno:294255"
"5839","Il22ra2",444986,"rno:444986"
"5840","Jph4",445271,"rno:445271"
"5841","Clcf1",365395,"rno:365395"
"5842","Fancd2",312641,"rno:312641"
"5843","Ube4a",315608,"rno:315608"
"5844","Ppid",361967,"rno:361967"
"5845","Nmt2",291318,"rno:291318"
"5846","Tspan5",362048,"rno:362048"
"5847","Top1mt",300029,"rno:300029"
"5848","Nanog",414065,"rno:414065"
"5849","Bpi",296321,"rno:296321"
"5850","Sfta2",415052,"rno:415052"
"5851","Krt17",287702,"rno:287702"
"5852","Dctn2",299850,"rno:299850"
"5853","RT1-L3",414441,"rno:414441"
"5854","Sipa1",361710,"rno:361710"
"5855","Tfap2c",362280,"rno:362280"
"5856","Atp6v1g2",368044,"rno:368044"
"5857","Phactr1",306844,"rno:306844"
"5858","Spink4",408233,"rno:408233"
"5859","mt-Th",170618,"rno:170618"
"5860","Nox3",292279,"rno:292279"
"5861","Snupn",316108,"rno:316108"
"5862","Klk1c12",292855,"rno:292855"
"5863","Sucnr1",408199,"rno:408199"
"5864","Hyal4",404783,"rno:404783"
"5865","Ddx56",289780,"rno:289780"
"5866","St6galnac6",407765,"rno:407765"
"5867","Gpaa1",300046,"rno:300046"
"5868","Gcnt2",306860,"rno:306860"
"5869","E230034O05Rik",415065,"rno:415065"
"5870","Ccl6",287910,"rno:287910"
"5871","Sgce",432360,"rno:432360"
"5872","Ns5atp4",311934,"rno:311934"
"5873","mt-Te",170619,"rno:170619"
"5874","Arfip2",293344,"rno:293344"
"5875","Phf1",294287,"rno:294287"
"5876","Usp54",408223,"rno:408223"
"5877","mt-Tl1",170604,"rno:170604"
"5878","mt-Tn",170610,"rno:170610"
"5879","Pcdh7",360942,"rno:360942"
"5880","Farsb",301544,"rno:301544"
"5881","Aurkaip1",298687,"rno:298687"
"5882","Arrb2-ps",365541,"rno:365541"
"5883","Pgap1",316400,"rno:316400"
"5884","Emc10",292878,"rno:292878"
"5885","Krt86",407760,"rno:407760"
"5886","Krt72",406227,"rno:406227"
"5887","mt-Tw",170608,"rno:170608"
"5888","Emcn",295490,"rno:295490"
"5889","Samm50",300111,"rno:300111"
"5890","Klk1c6",408242,"rno:408242"
"5891","Ppic",291463,"rno:291463"
"5892","Aicda",399679,"rno:399679"
"5893","mt-Td",170614,"rno:170614"
"5894","Bhlhb9",317407,"rno:317407"
"5895","Ctsql2",408201,"rno:408201"
"5896","Dnajc7",303536,"rno:303536"
"5897","Fkbpl",406168,"rno:406168"
"5898","Klk4",408210,"rno:408210"
"5899","Wfdc12",408227,"rno:408227"
"5900","Senp18",408222,"rno:408222"
"5901","Rasl11a",304268,"rno:304268"
"5902","Pyroxd2",309381,"rno:309381"
"5903","Fgfr1op2",362463,"rno:362463"
"5904","Clca4",362053,"rno:362053"
"5905","Hsd17b11",289456,"rno:289456"
"5906","Esrrg",360896,"rno:360896"
"5907","Abhd5",316122,"rno:316122"
"5908","Atp6v0e2",436582,"rno:436582"
"5909","Dnmt3l",309680,"rno:309680"
"5910","Knstrn",311325,"rno:311325"
"5911","Bace2",288227,"rno:288227"
